Date,Ticker,Close,High,Low,Open,Volume
1962-02-12,JNJ,0.0678069144487381,0.0678069144487381,0.06748566764840466,0.0,216000.0
1962-02-12,NVDA,,,,,
1962-02-12,UNH,,,,,
1962-02-12,WMT,,,,,
1962-02-12,ZSPC,,,,,
1962-02-13,AMZN,,,,,
1962-02-13,COST,,,,,
1962-02-13,INLF,,,,,
1962-02-13,JNJ,0.06732375174760818,0.06796805002587554,0.06716260771225505,0.0,734400.0
1962-02-13,NVDA,,,,,
1962-02-13,UNH,,,,,
1962-02-13,WMT,,,,,
1962-02-13,ZSPC,,,,,
1962-02-14,AMZN,,,,,
1962-02-14,COST,,,,,
1962-02-14,INLF,,,,,
1962-02-14,JNJ,0.06539112329483032,0.06700172977614206,0.06506883528071014,0.0,1080000.0
1962-02-14,NVDA,,,,,
1962-02-14,UNH,,,,,
1962-02-14,WMT,,,,,
1962-02-14,ZSPC,,,,,
1962-02-15,AMZN,,,,,
1962-02-15,COST,,,,,
1962-02-15,INLF,,,,,
1962-02-15,JNJ,0.06539112329483032,0.06539112329483032,0.06474682512968634,0.0,302400.0
1962-02-15,NVDA,,,,,
1962-02-15,UNH,,,,,
1962-02-15,WMT,,,,,
1962-02-15,ZSPC,,,,,
1962-02-16,AMZN,,,,,
1962-02-16,COST,,,,,
1962-02-16,INLF,,,,,
1962-02-16,JNJ,0.0650688037276268,0.06539109158546355,0.06490793766167006,0.0,172800.0
1962-02-16,NVDA,,,,,
1962-02-16,UNH,,,,,
1962-02-16,WMT,,,,,
1962-02-16,ZSPC,,,,,
1962-02-19,AMZN,,,,,
1962-02-19,COST,,,,,
1962-02-19,INLF,,,,,
1962-02-19,JNJ,0.06458565592765808,0.06458565592765808,0.06458565592765808,0.0,43200.0
1962-02-19,NVDA,,,,,
1962-02-19,UNH,,,,,
1962-02-19,WMT,,,,,
1962-02-19,ZSPC,,,,,
1962-02-20,AMZN,,,,,
1962-02-20,COST,,,,,
1962-02-20,INLF,,,,,
1962-02-20,JNJ,0.06345821171998978,0.06394136574803556,0.06345821171998978,0.0,86400.0
1962-02-20,NVDA,,,,,
1962-02-20,UNH,,,,,
1962-02-20,WMT,,,,,
1962-02-20,ZSPC,,,,,
1962-02-21,AMZN,,,,,
1962-02-21,COST,,,,,
1962-02-21,INLF,,,,,
1962-02-21,JNJ,0.061847615987062454,0.06378051028463387,0.061847615987062454,0.0,604800.0
1962-02-21,NVDA,,,,,
1962-02-21,UNH,,,,,
1962-02-21,WMT,,,,,
1962-02-21,ZSPC,,,,,
1962-02-23,AMZN,,,,,
1962-02-23,COST,,,,,
1962-02-23,INLF,,,,,
1962-02-23,JNJ,0.06120331212878227,0.06152560007958493,0.06120331212878227,0.0,432000.0
1962-02-23,NVDA,,,,,
1962-02-23,UNH,,,,,
1962-02-23,WMT,,,,,
1962-02-23,ZSPC,,,,,
1962-02-26,AMZN,,,,,
1962-02-26,COST,,,,,
1962-02-26,INLF,,,,,
1962-02-26,JNJ,0.062491923570632935,0.06249192357063294,0.06152561520672488,0.0,259200.0
1962-02-26,NVDA,,,,,
1962-02-26,UNH,,,,,
1962-02-26,WMT,,,,,
1962-02-26,ZSPC,,,,,
1962-02-27,AMZN,,,,,
1962-02-27,COST,,,,,
1962-02-27,INLF,,,,,
1962-02-27,JNJ,0.0632973313331604,0.0632973313331604,0.06216987956784475,0.0,302400.0
1962-02-27,NVDA,,,,,
1962-02-27,UNH,,,,,
1962-02-27,WMT,,,,,
1962-02-27,ZSPC,,,,,
1962-02-28,AMZN,,,,,
1962-02-28,COST,,,,,
1962-02-28,INLF,,,,,
1962-02-28,JNJ,0.062491923570632935,0.06410253013151641,0.06249192357063294,0.0,475200.0
1962-02-28,NVDA,,,,,
1962-02-28,UNH,,,,,
1962-02-28,WMT,,,,,
1962-02-28,ZSPC,,,,,
1962-03-01,AMZN,,,,,
1962-03-01,COST,,,,,
1962-03-01,INLF,,,,,
1962-03-01,JNJ,0.0626530647277832,0.06313621888769853,0.06249192072011228,0.0,259200.0
1962-03-01,NVDA,,,,,
1962-03-01,UNH,,,,,
1962-03-01,WMT,,,,,
1962-03-01,ZSPC,,,,,
1962-03-02,AMZN,,,,,
1962-03-02,COST,,,,,
1962-03-02,INLF,,,,,
1962-03-02,JNJ,0.062330786138772964,0.062330786138772964,0.06216991996987157,0.0,345600.0
1962-03-02,NVDA,,,,,
1962-03-02,UNH,,,,,
1962-03-02,WMT,,,,,
1962-03-02,ZSPC,,,,,
1962-03-05,AMZN,,,,,
1962-03-05,COST,,,,,
1962-03-05,INLF,,,,,
1962-03-05,JNJ,0.062491923570632935,0.0628139337375656,0.06249192357063294,0.0,216000.0
1962-03-05,NVDA,,,,,
1962-03-05,UNH,,,,,
1962-03-05,WMT,,,,,
1962-03-05,ZSPC,,,,,
1962-03-06,AMZN,,,,,
1962-03-06,COST,,,,,
1962-03-06,INLF,,,,,
1962-03-06,JNJ,0.0632973313331604,0.0632973313331604,0.06297504347852229,0.0,86400.0
1962-03-06,NVDA,,,,,
1962-03-06,UNH,,,,,
1962-03-06,WMT,,,,,
1962-03-06,ZSPC,,,,,
1962-03-07,AMZN,,,,,
1962-03-07,COST,,,,,
1962-03-07,INLF,,,,,
1962-03-07,JNJ,0.06345821171998978,0.06378049964736804,0.06313620165563312,0.0,475200.0
1962-03-07,NVDA,,,,,
1962-03-07,UNH,,,,,
1962-03-07,WMT,,,,,
1962-03-07,ZSPC,,,,,
1962-03-08,AMZN,,,,,
1962-03-08,COST,,,,,
1962-03-08,INLF,,,,,
1962-03-08,JNJ,0.06378050893545151,0.06410251904670113,0.06378050893545151,0.0,172800.0
1962-03-08,NVDA,,,,,
1962-03-08,UNH,,,,,
1962-03-08,WMT,,,,,
1962-03-08,ZSPC,,,,,
1962-03-09,AMZN,,,,,
1962-03-09,COST,,,,,
1962-03-09,INLF,,,,,
1962-03-09,JNJ,0.06345821171998978,0.06345821171998978,0.06345821171998978,0.0,43200.0
1962-03-09,NVDA,,,,,
1962-03-09,UNH,,,,,
1962-03-09,WMT,,,,,
1962-03-09,ZSPC,,,,,
1962-03-12,AMZN,,,,,
1962-03-12,COST,,,,,
1962-03-12,INLF,,,,,
1962-03-12,JNJ,0.06410252302885056,0.06426366702601691,0.06394137903168419,0.0,129600.0
1962-03-12,NVDA,,,,,
1962-03-12,UNH,,,,,
1962-03-12,WMT,,,,,
1962-03-12,ZSPC,,,,,
1962-03-13,AMZN,,,,,
1962-03-13,COST,,,,,
1962-03-13,INLF,,,,,
1962-03-13,JNJ,0.06619629263877869,0.06619629263877869,0.06442454201564882,0.0,345600.0
1962-03-13,NVDA,,,,,
1962-03-13,UNH,,,,,
1962-03-13,WMT,,,,,
1962-03-13,ZSPC,,,,,
1962-03-14,AMZN,,,,,
1962-03-14,COST,,,,,
1962-03-14,INLF,,,,,
1962-03-14,JNJ,0.06732375174760818,0.06796805002587554,0.0670017415400471,0.0,864000.0
1962-03-14,NVDA,,,,,
1962-03-14,UNH,,,,,
1962-03-14,WMT,,,,,
1962-03-14,ZSPC,,,,,
1962-03-15,AMZN,,,,,
1962-03-15,COST,,,,,
1962-03-15,INLF,,,,,
1962-03-15,JNJ,0.06780687719583511,0.06812916512967944,0.06700171308727863,0.0,518400.0
1962-03-15,NVDA,,,,,
1962-03-15,UNH,,,,,
1962-03-15,WMT,,,,,
1962-03-15,ZSPC,,,,,
1962-03-16,AMZN,,,,,
1962-03-16,COST,,,,,
1962-03-16,INLF,,,,,
1962-03-16,JNJ,0.06619629263877869,0.0676460330863929,0.06619629263877869,0.0,345600.0
1962-03-16,NVDA,,,,,
1962-03-16,UNH,,,,,
1962-03-16,WMT,,,,,
1962-03-16,ZSPC,,,,,
1962-03-19,AMZN,,,,,
1962-03-19,COST,,,,,
1962-03-19,INLF,,,,,
1962-03-19,JNJ,0.06603537499904633,0.06635738492351155,0.06603537499904633,0.0,86400.0
1962-03-19,NVDA,,,,,
1962-03-19,UNH,,,,,
1962-03-19,WMT,,,,,
1962-03-19,ZSPC,,,,,
1962-03-20,AMZN,,,,,
1962-03-20,COST,,,,,
1962-03-20,INLF,,,,,
1962-03-20,JNJ,0.06603537499904633,0.06635738492351155,0.0657130872116802,0.0,388800.0
1962-03-20,NVDA,,,,,
1962-03-20,UNH,,,,,
1962-03-20,WMT,,,,,
1962-03-20,ZSPC,,,,,
1962-03-21,AMZN,,,,,
1962-03-21,COST,,,,,
1962-03-21,INLF,,,,,
1962-03-21,JNJ,0.06571315228939056,0.06603544039592828,0.06571315228939056,0.0,86400.0
1962-03-21,NVDA,,,,,
1962-03-21,UNH,,,,,
1962-03-21,WMT,,,,,
1962-03-21,ZSPC,,,,,
1962-03-22,AMZN,,,,,
1962-03-22,COST,,,,,
1962-03-22,INLF,,,,,
1962-03-22,JNJ,0.0655519962310791,0.0655519962310791,0.0655519962310791,0.0,129600.0
1962-03-22,NVDA,,,,,
1962-03-22,UNH,,,,,
1962-03-22,WMT,,,,,
1962-03-22,ZSPC,,,,,
1962-03-23,AMZN,,,,,
1962-03-23,COST,,,,,
1962-03-23,INLF,,,,,
1962-03-23,JNJ,0.06490796059370041,0.06571312479683411,0.06490796059370041,0.0,259200.0
1962-03-23,NVDA,,,,,
1962-03-23,UNH,,,,,
1962-03-23,WMT,,,,,
1962-03-23,ZSPC,,,,,
1962-03-26,AMZN,,,,,
1962-03-26,COST,,,,,
1962-03-26,INLF,,,,,
1962-03-26,JNJ,0.0650688037276268,0.0650688037276268,0.0642636398089582,0.0,259200.0
1962-03-26,NVDA,,,,,
1962-03-26,UNH,,,,,
1962-03-26,WMT,,,,,
1962-03-26,ZSPC,,,,,
1962-03-27,AMZN,,,,,
1962-03-27,COST,,,,,
1962-03-27,INLF,,,,,
1962-03-27,JNJ,0.06410252302885056,0.0645856771572703,0.06410252302885056,0.0,86400.0
1962-03-27,NVDA,,,,,
1962-03-27,UNH,,,,,
1962-03-27,WMT,,,,,
1962-03-27,ZSPC,,,,,
1962-03-28,AMZN,,,,,
1962-03-28,COST,,,,,
1962-03-28,INLF,,,,,
1962-03-28,JNJ,0.06378050893545151,0.06378050893545151,0.06378050893545151,0.0,43200.0
1962-03-28,NVDA,,,,,
1962-03-28,UNH,,,,,
1962-03-28,WMT,,,,,
1962-03-28,ZSPC,,,,,
1962-03-29,AMZN,,,,,
1962-03-29,COST,,,,,
1962-03-29,INLF,,,,,
1962-03-29,JNJ,0.06378050893545151,0.06378050893545151,0.06378050893545151,0.0,43200.0
1962-03-29,NVDA,,,,,
1962-03-29,UNH,,,,,
1962-03-29,WMT,,,,,
1962-03-29,ZSPC,,,,,
1962-03-30,AMZN,,,,,
1962-03-30,COST,,,,,
1962-03-30,INLF,,,,,
1962-03-30,JNJ,0.062330786138772964,0.064102536901804,0.062330786138772964,0.0,432000.0
1962-03-30,NVDA,,,,,
1962-03-30,UNH,,,,,
1962-03-30,WMT,,,,,
1962-03-30,ZSPC,,,,,
1962-04-02,AMZN,,,,,
1962-04-02,COST,,,,,
1962-04-02,INLF,,,,,
1962-04-02,JNJ,0.06200875714421272,0.062008757144212716,0.062008757144212716,0.0,43200.0
1962-04-02,NVDA,,,,,
1962-04-02,UNH,,,,,
1962-04-02,WMT,,,,,
1962-04-02,ZSPC,,,,,
1962-04-03,AMZN,,,,,
1962-04-03,COST,,,,,
1962-04-03,INLF,,,,,
1962-04-03,JNJ,0.062330786138772964,0.062330786138772964,0.06184763190578986,0.0,86400.0
1962-04-03,NVDA,,,,,
1962-04-03,UNH,,,,,
1962-04-03,WMT,,,,,
1962-04-03,ZSPC,,,,,
1962-04-04,AMZN,,,,,
1962-04-04,COST,,,,,
1962-04-04,INLF,,,,,
1962-04-04,JNJ,0.062169890850782394,0.062169890850782394,0.062169890850782394,0.0,172800.0
1962-04-04,NVDA,,,,,
1962-04-04,UNH,,,,,
1962-04-04,WMT,,,,,
1962-04-04,ZSPC,,,,,
1962-04-05,AMZN,,,,,
1962-04-05,COST,,,,,
1962-04-05,INLF,,,,,
1962-04-05,JNJ,0.062491923570632935,0.06249192357063294,0.06249192357063294,0.0,86400.0
1962-04-05,NVDA,,,,,
1962-04-05,UNH,,,,,
1962-04-05,WMT,,,,,
1962-04-05,ZSPC,,,,,
1962-04-06,AMZN,,,,,
1962-04-06,COST,,,,,
1962-04-06,INLF,,,,,
1962-04-06,JNJ,0.06200875714421272,0.06297506531731019,0.062008757144212716,0.0,216000.0
1962-04-06,NVDA,,,,,
1962-04-06,UNH,,,,,
1962-04-06,WMT,,,,,
1962-04-06,ZSPC,,,,,
1962-04-09,AMZN,,,,,
1962-04-09,COST,,,,,
1962-04-09,INLF,,,,,
1962-04-09,JNJ,0.061847615987062454,0.061847615987062454,0.061847615987062454,0.0,86400.0
1962-04-09,NVDA,,,,,
1962-04-09,UNH,,,,,
1962-04-09,WMT,,,,,
1962-04-09,ZSPC,,,,,
1962-04-10,AMZN,,,,,
1962-04-10,COST,,,,,
1962-04-10,INLF,,,,,
1962-04-10,JNJ,0.06120331212878227,0.06192832316017215,0.06120331212878227,0.0,345600.0
1962-04-10,NVDA,,,,,
1962-04-10,UNH,,,,,
1962-04-10,WMT,,,,,
1962-04-10,ZSPC,,,,,
1962-04-11,AMZN,,,,,
1962-04-11,COST,,,,,
1962-04-11,INLF,,,,,
1962-04-11,JNJ,0.0615256130695343,0.06216991124412899,0.06152561306953431,0.0,216000.0
1962-04-11,NVDA,,,,,
1962-04-11,UNH,,,,,
1962-04-11,WMT,,,,,
1962-04-11,ZSPC,,,,,
1962-04-12,AMZN,,,,,
1962-04-12,COST,,,,,
1962-04-12,INLF,,,,,
1962-04-12,JNJ,0.05991498380899429,0.060881291772334055,0.05991498380899429,0.0,302400.0
1962-04-12,NVDA,,,,,
1962-04-12,UNH,,,,,
1962-04-12,WMT,,,,,
1962-04-12,ZSPC,,,,,
1962-04-13,AMZN,,,,,
1962-04-13,COST,,,,,
1962-04-13,INLF,,,,,
1962-04-13,JNJ,0.061042435467243195,0.0613644454993552,0.0599149835603605,0.0,259200.0
1962-04-13,NVDA,,,,,
1962-04-13,UNH,,,,,
1962-04-13,WMT,,,,,
1962-04-13,ZSPC,,,,,
1962-04-16,AMZN,,,,,
1962-04-16,COST,,,,,
1962-04-16,INLF,,,,,
1962-04-16,JNJ,0.060881294310092926,0.060881294310092926,0.060881294310092926,0.0,43200.0
1962-04-16,NVDA,,,,,
1962-04-16,UNH,,,,,
1962-04-16,WMT,,,,,
1962-04-16,ZSPC,,,,,
1962-04-17,AMZN,,,,,
1962-04-17,COST,,,,,
1962-04-17,INLF,,,,,
1962-04-17,JNJ,0.060881294310092926,0.060881294310092926,0.06055928426322207,0.0,0.0
1962-04-17,NVDA,,,,,
1962-04-17,UNH,,,,,
1962-04-17,WMT,,,,,
1962-04-17,ZSPC,,,,,
1962-04-18,AMZN,,,,,
1962-04-18,COST,,,,,
1962-04-18,INLF,,,,,
1962-04-18,JNJ,0.060559310019016266,0.06055931001901627,0.06055931001901627,0.0,43200.0
1962-04-18,NVDA,,,,,
1962-04-18,UNH,,,,,
1962-04-18,WMT,,,,,
1962-04-18,ZSPC,,,,,
1962-04-19,AMZN,,,,,
1962-04-19,COST,,,,,
1962-04-19,INLF,,,,,
1962-04-19,JNJ,0.060881294310092926,0.060881294310092926,0.06055928426322207,0.0,172800.0
1962-04-19,NVDA,,,,,
1962-04-19,UNH,,,,,
1962-04-19,WMT,,,,,
1962-04-19,ZSPC,,,,,
1962-04-23,AMZN,,,,,
1962-04-23,COST,,,,,
1962-04-23,INLF,,,,,
1962-04-23,JNJ,0.06072019040584564,0.06072019040584564,0.06055932420780704,0.0,86400.0
1962-04-23,NVDA,,,,,
1962-04-23,UNH,,,,,
1962-04-23,WMT,,,,,
1962-04-23,ZSPC,,,,,
1962-04-24,AMZN,,,,,
1962-04-24,COST,,,,,
1962-04-24,INLF,,,,,
1962-04-24,JNJ,0.05991498380899429,0.06023699384244257,0.05991498380899429,0.0,129600.0
1962-04-24,NVDA,,,,,
1962-04-24,UNH,,,,,
1962-04-24,WMT,,,,,
1962-04-24,ZSPC,,,,,
1962-04-25,AMZN,,,,,
1962-04-25,COST,,,,,
1962-04-25,INLF,,,,,
1962-04-25,JNJ,0.05975385010242462,0.060237004166905826,0.059753850102424615,0.0,388800.0
1962-04-25,NVDA,,,,,
1962-04-25,UNH,,,,,
1962-04-25,WMT,,,,,
1962-04-25,ZSPC,,,,,
1962-04-26,AMZN,,,,,
1962-04-26,COST,,,,,
1962-04-26,INLF,,,,,
1962-04-26,JNJ,0.05862639844417572,0.05959270658049847,0.05862639844417573,0.0,302400.0
1962-04-26,NVDA,,,,,
1962-04-26,UNH,,,,,
1962-04-26,WMT,,,,,
1962-04-26,ZSPC,,,,,
1962-04-27,AMZN,,,,,
1962-04-27,COST,,,,,
1962-04-27,INLF,,,,,
1962-04-27,JNJ,0.05766010284423828,0.058948699214863357,0.05766010284423828,0.0,172800.0
1962-04-27,NVDA,,,,,
1962-04-27,UNH,,,,,
1962-04-27,WMT,,,,,
1962-04-27,ZSPC,,,,,
1962-04-30,AMZN,,,,,
1962-04-30,COST,,,,,
1962-04-30,INLF,,,,,
1962-04-30,JNJ,0.05540521815419197,0.05798213396379949,0.05540521815419197,0.0,432000.0
1962-04-30,NVDA,,,,,
1962-04-30,UNH,,,,,
1962-04-30,WMT,,,,,
1962-04-30,ZSPC,,,,,
1962-05-01,AMZN,,,,,
1962-05-01,COST,,,,,
1962-05-01,INLF,,,,,
1962-05-01,JNJ,0.05766010284423828,0.05766010284423828,0.055566342139301346,0.0,475200.0
1962-05-01,NVDA,,,,,
1962-05-01,UNH,,,,,
1962-05-01,WMT,,,,,
1962-05-01,ZSPC,,,,,
1962-05-02,AMZN,,,,,
1962-05-02,COST,,,,,
1962-05-02,INLF,,,,,
1962-05-02,JNJ,0.05814326927065849,0.058465279499623206,0.05782125904169377,0.0,475200.0
1962-05-02,NVDA,,,,,
1962-05-02,UNH,,,,,
1962-05-02,WMT,,,,,
1962-05-02,ZSPC,,,,,
1962-05-03,AMZN,,,,,
1962-05-03,COST,,,,,
1962-05-03,INLF,,,,,
1962-05-03,JNJ,0.058465246111154556,0.058465246111154556,0.058465246111154556,0.0,129600.0
1962-05-03,NVDA,,,,,
1962-05-03,UNH,,,,,
1962-05-03,WMT,,,,,
1962-05-03,ZSPC,,,,,
1962-05-04,AMZN,,,,,
1962-05-04,COST,,,,,
1962-05-04,INLF,,,,,
1962-05-04,JNJ,0.059109535068273544,0.059109535068273544,0.05878752507221057,0.0,345600.0
1962-05-04,NVDA,,,,,
1962-05-04,UNH,,,,,
1962-05-04,WMT,,,,,
1962-05-04,ZSPC,,,,,
1962-05-07,AMZN,,,,,
1962-05-07,COST,,,,,
1962-05-07,INLF,,,,,
1962-05-07,JNJ,0.059270747005939484,0.0594318911203515,0.05894873664039694,0.0,129600.0
1962-05-07,NVDA,,,,,
1962-05-07,UNH,,,,,
1962-05-07,WMT,,,,,
1962-05-07,ZSPC,,,,,
1962-05-08,AMZN,,,,,
1962-05-08,COST,,,,,
1962-05-08,INLF,,,,,
1962-05-08,JNJ,0.058787524700164795,0.059592688616707946,0.05878752470016479,0.0,259200.0
1962-05-08,NVDA,,,,,
1962-05-08,UNH,,,,,
1962-05-08,WMT,,,,,
1962-05-08,ZSPC,,,,,
1962-05-09,AMZN,,,,,
1962-05-09,COST,,,,,
1962-05-09,INLF,,,,,
1962-05-09,JNJ,0.058465246111154556,0.058465246111154556,0.058465246111154556,0.0,43200.0
1962-05-09,NVDA,,,,,
1962-05-09,UNH,,,,,
1962-05-09,WMT,,,,,
1962-05-09,ZSPC,,,,,
1962-05-10,AMZN,,,,,
1962-05-10,COST,,,,,
1962-05-10,INLF,,,,,
1962-05-10,JNJ,0.05717695131897926,0.05749896149499576,0.05669379712339555,0.0,259200.0
1962-05-10,NVDA,,,,,
1962-05-10,UNH,,,,,
1962-05-10,WMT,,,,,
1962-05-10,ZSPC,,,,,
1962-05-11,AMZN,,,,,
1962-05-11,COST,,,,,
1962-05-11,INLF,,,,,
1962-05-11,JNJ,0.05669378116726875,0.05749894531226032,0.05669378116726876,0.0,259200.0
1962-05-11,NVDA,,,,,
1962-05-11,UNH,,,,,
1962-05-11,WMT,,,,,
1962-05-11,ZSPC,,,,,
1962-05-14,AMZN,,,,,
1962-05-14,COST,,,,,
1962-05-14,INLF,,,,,
1962-05-14,JNJ,0.05701582133769989,0.0570158213376999,0.056210656767854146,0.0,518400.0
1962-05-14,NVDA,,,,,
1962-05-14,UNH,,,,,
1962-05-14,WMT,,,,,
1962-05-14,ZSPC,,,,,
1962-05-15,AMZN,,,,,
1962-05-15,COST,,,,,
1962-05-15,INLF,,,,,
1962-05-15,JNJ,0.05782122164964676,0.05862638563295387,0.05782122164964676,0.0,302400.0
1962-05-15,NVDA,,,,,
1962-05-15,UNH,,,,,
1962-05-15,WMT,,,,,
1962-05-15,ZSPC,,,,,
1962-05-16,AMZN,,,,,
1962-05-16,COST,,,,,
1962-05-16,INLF,,,,,
1962-05-16,JNJ,0.05766010284423828,0.05766010284423828,0.05766010284423828,0.0,43200.0
1962-05-16,NVDA,,,,,
1962-05-16,UNH,,,,,
1962-05-16,WMT,,,,,
1962-05-16,ZSPC,,,,,
1962-05-17,AMZN,,,,,
1962-05-17,COST,,,,,
1962-05-17,INLF,,,,,
1962-05-17,JNJ,0.057982124388217926,0.05862642270001716,0.05798212438821792,0.0,216000.0
1962-05-17,NVDA,,,,,
1962-05-17,UNH,,,,,
1962-05-17,WMT,,,,,
1962-05-17,ZSPC,,,,,
1962-05-18,AMZN,,,,,
1962-05-18,COST,,,,,
1962-05-18,INLF,,,,,
1962-05-18,JNJ,0.05701582133769989,0.057821263770732004,0.0570158213376999,0.0,259200.0
1962-05-18,NVDA,,,,,
1962-05-18,UNH,,,,,
1962-05-18,WMT,,,,,
1962-05-18,ZSPC,,,,,
1962-05-21,AMZN,,,,,
1962-05-21,COST,,,,,
1962-05-21,INLF,,,,,
1962-05-21,JNJ,0.05637145787477493,0.05669374562113373,0.05637145787477493,0.0,259200.0
1962-05-21,NVDA,,,,,
1962-05-21,UNH,,,,,
1962-05-21,WMT,,,,,
1962-05-21,ZSPC,,,,,
1962-05-22,AMZN,,,,,
1962-05-22,COST,,,,,
1962-05-22,INLF,,,,,
1962-05-22,JNJ,0.05588696151971817,0.05717925191056287,0.05588696151971817,0.0,432000.0
1962-05-22,NVDA,,,,,
1962-05-22,UNH,,,,,
1962-05-22,WMT,,,,,
1962-05-22,ZSPC,,,,,
1962-05-23,AMZN,,,,,
1962-05-23,COST,,,,,
1962-05-23,INLF,,,,,
1962-05-23,JNJ,0.05427175760269165,0.05572565448617017,0.05427175760269166,0.0,950400.0
1962-05-23,NVDA,,,,,
1962-05-23,UNH,,,,,
1962-05-23,WMT,,,,,
1962-05-23,ZSPC,,,,,
1962-05-24,AMZN,,,,,
1962-05-24,COST,,,,,
1962-05-24,INLF,,,,,
1962-05-24,JNJ,0.05370653420686722,0.054352679368001575,0.053141329273600525,0.0,1252800.0
1962-05-24,NVDA,,,,,
1962-05-24,UNH,,,,,
1962-05-24,WMT,,,,,
1962-05-24,ZSPC,,,,,
1962-05-25,AMZN,,,,,
1962-05-25,COST,,,,,
1962-05-25,INLF,,,,,
1962-05-25,JNJ,0.050395432859659195,0.05362588074453946,0.04974928755074226,0.0,907200.0
1962-05-25,NVDA,,,,,
1962-05-25,UNH,,,,,
1962-05-25,WMT,,,,,
1962-05-25,ZSPC,,,,,
1962-05-28,AMZN,,,,,
1962-05-28,COST,,,,,
1962-05-28,INLF,,,,,
1962-05-28,JNJ,0.046034298837184906,0.04991061324396698,0.046034298837184906,0.0,734400.0
1962-05-28,NVDA,,,,,
1962-05-28,UNH,,,,,
1962-05-28,WMT,,,,,
1962-05-28,ZSPC,,,,,
1962-05-29,AMZN,,,,,
1962-05-29,COST,,,,,
1962-05-29,INLF,,,,,
1962-05-29,JNJ,0.04845700040459633,0.04861860640832988,0.04458040693306169,0.0,1728000.0
1962-05-29,NVDA,,,,,
1962-05-29,UNH,,,,,
1962-05-29,WMT,,,,,
1962-05-29,ZSPC,,,,,
1962-05-31,AMZN,,,,,
1962-05-31,COST,,,,,
1962-05-31,INLF,,,,,
1962-05-31,JNJ,0.051041312515735626,0.05168745798930988,0.05104131251573562,0.0,1209600.0
1962-05-31,NVDA,,,,,
1962-05-31,UNH,,,,,
1962-05-31,WMT,,,,,
1962-05-31,ZSPC,,,,,
1962-06-01,AMZN,,,,,
1962-06-01,COST,,,,,
1962-06-01,INLF,,,,,
1962-06-01,JNJ,0.05168744549155235,0.05168744549155235,0.050395433516581066,0.0,648000.0
1962-06-01,NVDA,,,,,
1962-06-01,UNH,,,,,
1962-06-01,WMT,,,,,
1962-06-01,ZSPC,,,,,
1962-06-04,AMZN,,,,,
1962-06-04,COST,,,,,
1962-06-04,INLF,,,,,
1962-06-04,JNJ,0.049749311059713364,0.05104132362838166,0.04910316544546118,0.0,388800.0
1962-06-04,NVDA,,,,,
1962-06-04,UNH,,,,,
1962-06-04,WMT,,,,,
1962-06-04,ZSPC,,,,,
1962-06-05,AMZN,,,,,
1962-06-05,COST,,,,,
1962-06-05,INLF,,,,,
1962-06-05,JNJ,0.048537664115428925,0.04942608126470117,0.048457002519454125,0.0,777600.0
1962-06-05,NVDA,,,,,
1962-06-05,UNH,,,,,
1962-06-05,WMT,,,,,
1962-06-05,ZSPC,,,,,
1962-06-06,AMZN,,,,,
1962-06-06,COST,,,,,
1962-06-06,INLF,,,,,
1962-06-06,JNJ,0.04926474764943123,0.04926474764943123,0.04845699635794331,0.0,388800.0
1962-06-06,NVDA,,,,,
1962-06-06,UNH,,,,,
1962-06-06,WMT,,,,,
1962-06-06,ZSPC,,,,,
1962-06-07,AMZN,,,,,
1962-06-07,COST,,,,,
1962-06-07,INLF,,,,,
1962-06-07,JNJ,0.04942603409290314,0.04974924580600592,0.04878016798563873,0.0,259200.0
1962-06-07,NVDA,,,,,
1962-06-07,UNH,,,,,
1962-06-07,WMT,,,,,
1962-06-07,ZSPC,,,,,
1962-06-08,AMZN,,,,,
1962-06-08,COST,,,,,
1962-06-08,INLF,,,,,
1962-06-08,JNJ,0.0495876781642437,0.05007221744783793,0.04942607218315051,0.0,259200.0
1962-06-08,NVDA,,,,,
1962-06-08,UNH,,,,,
1962-06-08,WMT,,,,,
1962-06-08,ZSPC,,,,,
1962-06-11,AMZN,,,,,
1962-06-11,COST,,,,,
1962-06-11,INLF,,,,,
1962-06-11,JNJ,0.04926474764943123,0.04974928696044354,0.04926474764943123,0.0,172800.0
1962-06-11,NVDA,,,,,
1962-06-11,UNH,,,,,
1962-06-11,WMT,,,,,
1962-06-11,ZSPC,,,,,
1962-06-12,AMZN,,,,,
1962-06-12,COST,,,,,
1962-06-12,INLF,,,,,
1962-06-12,JNJ,0.0461956150829792,0.04845698371761072,0.046195615082979195,0.0,432000.0
1962-06-12,NVDA,,,,,
1962-06-12,UNH,,,,,
1962-06-12,WMT,,,,,
1962-06-12,ZSPC,,,,,
1962-06-13,AMZN,,,,,
1962-06-13,COST,,,,,
1962-06-13,INLF,,,,,
1962-06-13,JNJ,0.04458041489124298,0.046841784708299,0.044580414891242974,0.0,864000.0
1962-06-13,NVDA,,,,,
1962-06-13,UNH,,,,,
1962-06-13,WMT,,,,,
1962-06-13,ZSPC,,,,,
1962-06-14,AMZN,,,,,
1962-06-14,COST,,,,,
1962-06-14,INLF,,,,,
1962-06-14,JNJ,0.04248061776161194,0.04441905265170313,0.04215768460970776,0.0,1036800.0
1962-06-14,NVDA,,,,,
1962-06-14,UNH,,,,,
1962-06-14,WMT,,,,,
1962-06-14,ZSPC,,,,,
